snapshot_date,ndc,drug_name,on_hand_units,dispensed_past_week,reorder_qty,expired_units,stockout_flag,expiry_date,inventory_value_usd
2024-04-08,57237-0401-01,Ibuprofen 600mg,20274,3150,0,0,False,2025-10-01,80082.3
2024-04-08,57237-0402-01,Ibuprofen 800mg,17473,1410,0,0,False,2025-10-01,17822.46
2024-04-08,57237-0411-01,Cyclobenzaprine 10mg,4641,825,0,0,False,2026-01-21,8493.03
2024-04-08,57237-0421-01,Tramadol 50mg,4232,1350,0,0,False,2025-09-17,8929.52
2024-04-08,57237-0431-01,Oxycodone/APAP 5/325mg,2666,780,0,0,False,2026-03-18,1866.2
2024-04-08,57237-0441-01,Methylprednisolone 4mg,4461,420,0,0,False,2025-10-01,11420.16
2024-04-08,57237-0451-01,Clonazepam 0.5mg,4540,2220,0,0,False,2025-10-01,15345.2
2024-04-08,57237-0461-01,Alprazolam 0.5mg,7303,1110,0,0,False,2025-09-24,29577.15
2024-04-08,57237-0471-01,Zolpidem 10mg,2546,750,0,0,False,2025-03-04,4277.28
2024-04-08,57237-0481-01,Hydroxyzine 25mg,14009,1350,0,0,False,2025-03-18,32640.97
2024-04-08,57237-0491-01,Linaclotide 145mcg,8653,960,0,0,False,2025-04-01,29593.26
2024-04-08,57237-0501-01,Insulin Glargine U-100,447,34,0,0,False,2025-03-18,339.72
2024-04-08,57237-0511-01,Insulin Aspart U-100,108,35,0,0,False,2025-10-01,386.64
2024-04-08,57237-0521-01,Methotrexate 2.5mg,402,140,305,0,False,2025-10-08,1093.44
2024-04-08,57237-0531-01,Allopurinol 300mg,22914,1980,0,0,False,2025-09-17,40557.78
2024-04-08,57237-0541-01,Colchicine 0.6mg,7852,1290,0,0,False,2026-03-11,19001.84
2024-04-08,57237-0551-01,Finasteride 5mg,14997,1020,0,0,False,2025-03-25,58188.36
2024-04-08,57237-0561-01,Sildenafil 50mg,3399,486,0,0,False,2025-02-11,10502.91
2024-04-08,57237-0571-01,Topiramate 25mg,3650,1230,0,0,False,2026-04-01,11278.5
2024-04-08,57237-0581-01,Quetiapine 25mg,3919,1320,0,0,False,2026-03-25,13324.6
2024-04-08,57237-0591-01,Aripiprazole 10mg,5086,510,0,0,False,2025-08-20,8035.88
2024-04-08,57237-0601-01,Duloxetine 30mg,6943,1980,5624,0,False,2025-10-08,13886.0
2024-04-08,57237-0611-01,Venlafaxine ER 75mg,11210,2580,0,0,False,2026-03-11,1008.9
2024-04-08,57237-0621-01,Memantine 10mg,2293,870,0,0,False,2025-09-24,9057.35
2024-04-08,57237-0631-01,Donepezil 10mg,3255,600,0,0,False,2025-03-04,14256.9
2024-04-08,57237-0641-01,Rosuvastatin 20mg,26718,3540,0,0,False,2025-03-18,61985.76
2024-04-08,57237-0651-01,Ezetimibe 10mg,20840,2100,0,0,False,2025-10-01,81901.2
2024-04-08,57237-0661-01,Clopidogrel 75mg,9509,2550,7985,0,False,2026-04-08,36134.2
2024-04-08,57237-0671-01,Warfarin 5mg,28834,1710,0,0,False,2025-01-28,79870.18
2024-04-08,57237-0681-01,Rivaroxaban 20mg,24420,2100,0,0,False,2025-03-18,42246.6
2024-04-08,57237-0691-01,Apixaban 5mg,8406,1200,0,0,False,2026-01-14,20678.76
2024-04-08,57237-0701-01,Spironolactone 25mg,3981,1590,0,0,False,2026-03-04,16481.34
2024-04-08,57237-0711-01,Clindamycin 300mg,4455,518,0,0,False,2025-03-11,6727.05
2024-04-08,57237-0721-01,Nitrofurantoin 100mg,1055,140,0,0,False,2025-10-01,601.35
2024-04-08,57237-0731-01,Ciprofloxacin 500mg,1261,232,0,0,False,2025-09-10,4993.56
2024-04-08,57237-0741-01,Metronidazole 500mg,1675,385,0,0,False,2025-03-11,1909.5
2024-04-08,57237-0751-01,Valacyclovir 500mg,2007,248,1751,0,False,2025-04-08,7947.72
2024-04-08,57237-0761-01,Acyclovir 400mg,5875,199,0,0,False,2025-10-01,2702.5
2024-04-08,57237-0771-01,Fluconazole 150mg,43,12,0,0,False,2026-03-04,158.67
2024-04-08,57237-0781-01,Nystatin Oral Susp,119,21,0,0,False,2025-03-18,411.74
2024-04-08,57237-0791-01,Latanoprost 0.005%,319,12,0,0,False,2026-04-01,957.0
2024-04-08,57237-0801-01,Timolol 0.5% Eye,67,15,0,0,False,2026-01-21,54.27
2024-04-08,57237-0811-01,Metoclopramide 10mg,4636,660,2975,0,False,2025-10-08,18265.84
2024-04-08,57237-0821-01,Dicyclomine 20mg,8294,1260,0,0,False,2026-02-25,35995.96
2024-04-08,57237-0831-01,Famotidine 40mg,9500,1920,0,0,False,2026-04-01,32490.0
2024-04-08,57237-0841-01,Lactulose Solution,89,10,0,0,False,2025-10-01,86.33
2024-04-08,57237-0851-01,Polyethylene Glycol 3350,372,23,0,0,False,2026-03-25,684.48
2024-04-08,57237-0861-01,Testosterone Cypionate,61,11,0,0,False,2025-09-17,179.95
2024-04-08,57237-0871-01,Progesterone 200mg,2985,660,0,0,False,2025-09-10,12119.1
2024-04-08,57237-0881-01,Estradiol 1mg,4996,1620,0,0,False,2025-04-01,3047.56
2024-04-08,57237-0891-01,Norethindrone/EE,3020,1064,0,0,False,2025-03-04,1087.2
2024-04-15,57237-0001-01,Metformin 500mg,14535,8160,0,0,False,2025-04-01,42296.85
2024-04-15,57237-0002-01,Metformin 1000mg,40440,4740,0,0,False,2025-03-25,135878.4
2024-04-15,57237-0011-01,Lisinopril 10mg,124714,6090,0,0,False,2026-04-01,133443.98
2024-04-15,57237-0012-01,Lisinopril 20mg,12207,4380,0,0,False,2026-03-25,6469.71
2024-04-15,57237-0021-01,Atorvastatin 20mg,19058,7140,13948,0,False,2025-04-15,76613.16
2024-04-15,57237-0022-01,Atorvastatin 40mg,15182,6060,9269,0,False,2025-04-15,40839.58
2024-04-15,57237-0031-01,Amlodipine 5mg,64871,7050,0,0,False,2025-04-01,13622.91
2024-04-15,57237-0032-01,Amlodipine 10mg,56287,3090,0,0,False,2026-03-25,62478.57
2024-04-15,57237-0041-01,Omeprazole 20mg,52018,7320,0,0,False,2025-03-25,10403.6
2024-04-15,57237-0042-01,Omeprazole 40mg,8176,4320,0,0,False,2026-04-01,26490.24
2024-04-15,57237-0051-01,Losartan 50mg,18692,5580,12963,0,False,2025-04-15,46543.08
2024-04-15,57237-0052-01,Losartan 100mg,4797,3690,0,0,False,2025-10-01,9929.79
2024-04-15,57237-0061-01,Gabapentin 300mg,38546,5400,0,0,False,2025-04-01,141078.36
2024-04-15,57237-0062-01,Gabapentin 600mg,19499,4230,0,0,False,2025-03-11,66881.57
2024-04-15,57237-0071-01,Levothyroxine 50mcg,18323,4890,13240,0,False,2025-10-15,58083.91
2024-04-15,57237-0072-01,Levothyroxine 100mcg,5919,5010,0,0,False,2025-03-11,7753.89
2024-04-15,57237-0081-01,Metoprolol 25mg,13858,4350,0,0,False,2025-10-08,59727.98
2024-04-15,57237-0082-01,Metoprolol 50mg,10732,3660,0,0,False,2025-10-08,5687.96
2024-04-15,57237-0091-01,Sertraline 50mg,64162,5250,0,0,False,2025-10-08,32722.62
2024-04-15,57237-0092-01,Sertraline 100mg,38631,2460,0,0,False,2025-04-01,106235.25
2024-04-15,57237-0101-01,Escitalopram 10mg,70724,3150,0,0,False,2026-03-25,234096.44
2024-04-15,57237-0111-01,Bupropion SR 150mg,9960,4170,0,0,False,2025-10-08,6274.8
2024-04-15,57237-0121-01,Hydrochlorothiazide 25mg,12732,5400,11073,0,False,2025-10-15,5474.76
2024-04-15,57237-0131-01,Furosemide 40mg,35835,3420,0,0,False,2026-03-25,134381.25
2024-04-15,57237-0141-01,Carvedilol 6.25mg,14932,3780,0,0,False,2025-09-10,59578.68
2024-04-15,57237-0151-01,Pantoprazole 40mg,13330,3690,0,0,False,2026-04-08,35057.9
2024-04-15,57237-0161-01,Montelukast 10mg,26981,6750,24998,0,False,2026-04-15,10522.59
2024-04-15,57237-0171-01,Glipizide 5mg,25393,2700,0,0,False,2025-09-24,27678.37
2024-04-15,57237-0181-01,Tamsulosin 0.4mg,29757,3630,0,0,False,2025-04-01,131823.51
2024-04-15,57237-0191-01,Alendronate 70mg,2005,200,0,0,False,2025-09-10,7839.55
2024-04-15,57237-0201-01,Amoxicillin 500mg,2915,559,0,0,False,2026-04-01,3818.65
2024-04-15,57237-0202-01,Amoxicillin 875mg,1564,390,0,0,False,2025-04-01,5896.28
2024-04-15,57237-0211-01,Azithromycin 250mg,407,138,0,0,False,2025-03-18,700.04
2024-04-15,57237-0221-01,Albuterol Inhaler,672,57,0,0,False,2026-04-01,2042.88
2024-04-15,57237-0231-01,Oseltamivir 75mg,670,180,0,0,False,2026-04-01,2827.4
2024-04-15,57237-0241-01,Cetirizine 10mg,14558,5430,0,0,False,2026-03-25,5823.2
2024-04-15,57237-0242-01,Loratadine 10mg,30474,5580,0,0,False,2026-04-01,25598.16
2024-04-15,57237-0243-01,Fexofenadine 180mg,28360,4110,18946,0,False,2025-10-15,32897.6
2024-04-15,57237-0251-01,Fluticasone Nasal 50mcg,256,60,164,0,False,2026-04-15,450.56
2024-04-15,57237-0261-01,Prednisone 20mg,762,281,0,0,False,2025-03-25,2377.44
2024-04-15,57237-0271-01,Doxycycline 100mg,1187,413,0,0,False,2025-03-25,3691.57
2024-04-15,57237-0281-01,Cephalexin 500mg,1564,304,0,0,False,2025-04-08,1704.76
2024-04-15,57237-0291-01,Trimethoprim/Sulfa DS,1325,330,0,0,False,2025-07-23,4823.0
2024-04-15,57237-0301-01,Promethazine 25mg,4115,348,0,0,False,2025-04-08,5184.9
2024-04-15,57237-0311-01,Ondansetron 4mg,1241,297,0,0,False,2026-04-01,5112.92
2024-04-15,57237-0401-01,Ibuprofen 600mg,17274,3000,0,0,False,2025-10-01,68232.3
2024-04-15,57237-0402-01,Ibuprofen 800mg,15403,2070,0,0,False,2025-10-01,15711.06
2024-04-15,57237-0411-01,Cyclobenzaprine 10mg,3696,945,0,0,False,2026-01-21,6763.68
2024-04-15,57237-0421-01,Tramadol 50mg,8293,1350,5411,0,False,2025-10-15,17498.23
2024-04-15,57237-0431-01,Oxycodone/APAP 5/325mg,2166,500,0,0,False,2026-03-18,1516.2
2024-04-15,57237-0441-01,Methylprednisolone 4mg,3852,609,0,0,False,2025-10-01,9861.12
2024-04-15,57237-0451-01,Clonazepam 0.5mg,6308,2070,3838,0,False,2025-10-15,21321.04
2024-04-15,57237-0461-01,Alprazolam 0.5mg,6223,1080,0,0,False,2025-09-24,25203.15
2024-04-15,57237-0471-01,Zolpidem 10mg,6328,1170,4952,0,False,2025-04-15,10631.04
2024-04-15,57237-0481-01,Hydroxyzine 25mg,12209,1800,0,0,False,2025-03-18,28446.97
2024-04-15,57237-0491-01,Linaclotide 145mcg,7333,1320,0,0,False,2025-04-01,25078.86
2024-04-15,57237-0501-01,Insulin Glargine U-100,369,78,0,0,False,2025-03-18,280.44
2024-04-15,57237-0511-01,Insulin Aspart U-100,64,44,0,0,False,2025-10-01,229.12
2024-04-15,57237-0521-01,Methotrexate 2.5mg,302,100,0,0,False,2025-10-08,821.44
2024-04-15,57237-0531-01,Allopurinol 300mg,21024,1890,0,0,False,2025-09-17,37212.48
2024-04-15,57237-0541-01,Colchicine 0.6mg,6442,1410,0,0,False,2026-03-11,15589.64
2024-04-15,57237-0551-01,Finasteride 5mg,13797,1200,0,0,False,2025-03-25,53532.36
2024-04-15,57237-0561-01,Sildenafil 50mg,3003,396,0,0,False,2025-02-11,9279.27
2024-04-15,57237-0571-01,Topiramate 25mg,2840,810,0,0,False,2026-04-01,8775.6
2024-04-15,57237-0581-01,Quetiapine 25mg,2659,1260,0,0,False,2026-03-25,9040.6
2024-04-15,57237-0591-01,Aripiprazole 10mg,4606,480,0,0,False,2025-08-20,7277.48
2024-04-15,57237-0601-01,Duloxetine 30mg,5053,1890,0,0,False,2025-10-08,10106.0
2024-04-15,57237-0611-01,Venlafaxine ER 75mg,23432,2640,14862,0,False,2026-04-15,2108.88
2024-04-15,57237-0621-01,Memantine 10mg,3807,1140,2654,0,False,2025-10-15,15037.65
2024-04-15,57237-0631-01,Donepezil 10mg,7156,870,4771,0,False,2025-04-15,31343.28
2024-04-15,57237-0641-01,Rosuvastatin 20mg,23238,3480,0,0,False,2025-03-18,53912.16
2024-04-15,57237-0651-01,Ezetimibe 10mg,18770,2070,0,0,False,2025-10-01,73766.1
2024-04-15,57237-0661-01,Clopidogrel 75mg,7139,2370,0,0,False,2026-04-08,27128.2
2024-04-15,57237-0671-01,Warfarin 5mg,27604,1230,0,0,False,2025-01-28,76463.08
2024-04-15,57237-0681-01,Rivaroxaban 20mg,22890,1530,0,0,False,2025-03-18,39599.7
2024-04-15,57237-0691-01,Apixaban 5mg,6246,2160,0,0,False,2026-01-14,15365.16
2024-04-15,57237-0701-01,Spironolactone 25mg,6651,1680,4350,0,False,2026-04-15,27535.14
2024-04-15,57237-0711-01,Clindamycin 300mg,3839,616,0,0,False,2025-03-11,5796.89
2024-04-15,57237-0721-01,Nitrofurantoin 100mg,845,210,0,0,False,2025-10-01,481.65
2024-04-15,57237-0731-01,Ciprofloxacin 500mg,1015,246,0,0,False,2025-09-10,4019.4
2024-04-15,57237-0741-01,Metronidazole 500mg,3098,420,1843,0,False,2025-04-15,3531.72
2024-04-15,57237-0751-01,Valacyclovir 500mg,1704,303,0,0,False,2025-04-08,6747.84
2024-04-15,57237-0761-01,Acyclovir 400mg,5526,349,0,0,False,2025-10-01,2541.96
2024-04-15,57237-0771-01,Fluconazole 150mg,100,12,69,0,False,2026-04-15,369.0
2024-04-15,57237-0781-01,Nystatin Oral Susp,102,17,0,0,False,2025-03-18,352.92
2024-04-15,57237-0791-01,Latanoprost 0.005%,296,23,0,0,False,2026-04-01,888.0
2024-04-15,57237-0801-01,Timolol 0.5% Eye,56,11,0,0,False,2026-01-21,45.36
2024-04-15,57237-0811-01,Metoclopramide 10mg,3856,780,0,0,False,2025-10-08,15192.64
2024-04-15,57237-0821-01,Dicyclomine 20mg,6614,1680,0,0,False,2026-02-25,28704.76
2024-04-15,57237-0831-01,Famotidine 40mg,6350,3150,0,0,False,2026-04-01,21717.0
2024-04-15,57237-0841-01,Lactulose Solution,72,17,0,0,False,2025-10-01,69.84
2024-04-15,57237-0851-01,Polyethylene Glycol 3350,345,27,0,0,False,2026-03-25,634.8
2024-04-15,57237-0861-01,Testosterone Cypionate,45,16,0,0,False,2025-09-17,132.75
2024-04-15,57237-0871-01,Progesterone 200mg,2625,360,0,0,False,2025-09-10,10657.5
2024-04-15,57237-0881-01,Estradiol 1mg,3526,1470,0,0,False,2025-04-01,2150.86
2024-04-15,57237-0891-01,Norethindrone/EE,6119,1316,4415,0,False,2025-04-15,2202.84
2024-04-22,57237-0001-01,Metformin 500mg,57401,7770,50636,0,False,2025-04-22,167036.91
2024-04-22,57237-0002-01,Metformin 1000mg,35640,4800,0,0,False,2025-03-25,119750.4
2024-04-22,57237-0011-01,Lisinopril 10mg,118864,5850,0,0,False,2026-04-01,127184.48
2024-04-22,57237-0012-01,Lisinopril 20mg,7887,4320,0,0,False,2026-03-25,4180.11
2024-04-22,57237-0021-01,Atorvastatin 20mg,12668,6390,0,0,False,2025-04-15,50925.36
2024-04-22,57237-0022-01,Atorvastatin 40mg,11012,4170,0,0,False,2025-04-15,29622.28
2024-04-22,57237-0031-01,Amlodipine 5mg,60641,4230,0,0,False,2025-04-01,12734.61
2024-04-22,57237-0032-01,Amlodipine 10mg,52927,3360,0,0,False,2026-03-25,58748.97
2024-04-22,57237-0041-01,Omeprazole 20mg,46138,5880,0,0,False,2025-03-25,9227.6
2024-04-22,57237-0042-01,Omeprazole 40mg,16354,3090,11268,0,False,2026-04-22,52986.96
2024-04-22,57237-0051-01,Losartan 50mg,14342,4350,0,0,False,2025-04-15,35711.58
2024-04-22,57237-0052-01,Losartan 100mg,8602,2670,6475,0,False,2025-10-22,17806.14
2024-04-22,57237-0061-01,Gabapentin 300mg,33236,5310,0,0,False,2025-04-01,121643.76
2024-04-22,57237-0062-01,Gabapentin 600mg,14639,4860,0,0,False,2025-03-11,50211.77
2024-04-22,57237-0071-01,Levothyroxine 50mcg,13493,4830,0,0,False,2025-10-15,42772.81
2024-04-22,57237-0072-01,Levothyroxine 100mcg,9460,4110,7651,0,False,2025-04-22,12392.6
2024-04-22,57237-0081-01,Metoprolol 25mg,9508,4350,0,0,False,2025-10-08,40979.48
2024-04-22,57237-0082-01,Metoprolol 50mg,7342,3390,0,0,False,2025-10-08,3891.26
2024-04-22,57237-0091-01,Sertraline 50mg,60502,3660,0,0,False,2025-10-08,30856.02
2024-04-22,57237-0092-01,Sertraline 100mg,35751,2880,0,0,False,2025-04-01,98315.25
2024-04-22,57237-0101-01,Escitalopram 10mg,67124,3600,0,0,False,2026-03-25,222180.44
2024-04-22,57237-0111-01,Bupropion SR 150mg,6990,2970,0,0,False,2025-10-08,4403.7
2024-04-22,57237-0121-01,Hydrochlorothiazide 25mg,8442,4290,0,0,False,2025-10-15,3630.06
2024-04-22,57237-0131-01,Furosemide 40mg,32925,2910,0,0,False,2026-03-25,123468.75
2024-04-22,57237-0141-01,Carvedilol 6.25mg,40684,4440,30192,0,False,2025-10-22,162329.16
2024-04-22,57237-0151-01,Pantoprazole 40mg,9610,3720,0,0,False,2026-04-08,25274.3
2024-04-22,57237-0161-01,Montelukast 10mg,21221,5760,0,0,False,2026-04-15,8276.19
2024-04-22,57237-0171-01,Glipizide 5mg,23023,2370,0,0,False,2025-09-24,25095.07
2024-04-22,57237-0181-01,Tamsulosin 0.4mg,26967,2790,0,0,False,2025-04-01,119463.81
2024-04-22,57237-0191-01,Alendronate 70mg,1729,276,0,0,False,2025-09-10,6760.39
2024-04-22,57237-0201-01,Amoxicillin 500mg,2399,516,0,0,False,2026-04-01,3142.69
2024-04-22,57237-0202-01,Amoxicillin 875mg,1134,430,0,0,False,2025-04-01,4275.18
2024-04-22,57237-0211-01,Azithromycin 250mg,1095,108,796,0,False,2025-04-22,1883.4
2024-04-22,57237-0221-01,Albuterol Inhaler,617,55,0,0,False,2026-04-01,1875.68
2024-04-22,57237-0231-01,Oseltamivir 75mg,480,190,0,0,False,2026-04-01,2025.6
2024-04-22,57237-0241-01,Cetirizine 10mg,9578,4980,0,0,False,2026-03-25,3831.2
2024-04-22,57237-0242-01,Loratadine 10mg,25944,4530,0,0,False,2026-04-01,21792.96
2024-04-22,57237-0243-01,Fexofenadine 180mg,25030,3330,0,0,False,2025-10-15,29034.8
2024-04-22,57237-0251-01,Fluticasone Nasal 50mcg,214,42,0,0,False,2026-04-15,376.64
2024-04-22,57237-0261-01,Prednisone 20mg,599,163,0,0,False,2025-03-25,1868.88
2024-04-22,57237-0271-01,Doxycycline 100mg,914,273,0,0,False,2025-03-25,2842.54
2024-04-22,57237-0281-01,Cephalexin 500mg,1288,276,0,0,False,2025-04-08,1403.92
2024-04-22,57237-0291-01,Trimethoprim/Sulfa DS,1081,244,0,0,False,2025-07-23,3934.84
2024-04-22,57237-0301-01,Promethazine 25mg,3839,276,0,0,False,2025-04-08,4837.14
2024-04-22,57237-0311-01,Ondansetron 4mg,908,333,0,0,False,2026-04-01,3740.96
2024-04-22,57237-0401-01,Ibuprofen 600mg,15324,1950,0,0,False,2025-10-01,60529.8
2024-04-22,57237-0402-01,Ibuprofen 800mg,13843,1560,0,0,False,2025-10-01,14119.86
2024-04-22,57237-0411-01,Cyclobenzaprine 10mg,9168,765,6237,0,False,2026-04-22,16777.44
2024-04-22,57237-0421-01,Tramadol 50mg,6673,1620,0,0,False,2025-10-15,14080.03
2024-04-22,57237-0431-01,Oxycodone/APAP 5/325mg,4857,560,3251,0,False,2026-04-22,3399.9
2024-04-22,57237-0441-01,Methylprednisolone 4mg,3222,630,0,0,False,2025-10-01,8248.32
2024-04-22,57237-0451-01,Clonazepam 0.5mg,4658,1650,0,0,False,2025-10-15,15744.04
2024-04-22,57237-0461-01,Alprazolam 0.5mg,5503,720,0,0,False,2025-09-24,22287.15
2024-04-22,57237-0471-01,Zolpidem 10mg,5578,750,0,0,False,2025-04-15,9371.04
2024-04-22,57237-0481-01,Hydroxyzine 25mg,10769,1440,0,0,False,2025-03-18,25091.77
2024-04-22,57237-0491-01,Linaclotide 145mcg,6223,1110,0,0,False,2025-04-01,21282.66
2024-04-22,57237-0501-01,Insulin Glargine U-100,324,45,0,0,False,2025-03-18,246.24
2024-04-22,57237-0511-01,Insulin Aspart U-100,280,41,257,0,False,2025-10-22,1002.4
2024-04-22,57237-0521-01,Methotrexate 2.5mg,238,64,0,0,False,2025-10-08,647.36
2024-04-22,57237-0531-01,Allopurinol 300mg,19524,1500,0,0,False,2025-09-17,34557.48
2024-04-22,57237-0541-01,Colchicine 0.6mg,5422,1020,0,0,False,2026-03-11,13121.24
2024-04-22,57237-0551-01,Finasteride 5mg,12477,1320,0,0,False,2025-03-25,48410.76
2024-04-22,57237-0561-01,Sildenafil 50mg,2607,396,0,0,False,2025-02-11,8055.63
2024-04-22,57237-0571-01,Topiramate 25mg,2030,810,0,0,False,2026-04-01,6272.7
2024-04-22,57237-0581-01,Quetiapine 25mg,5450,1710,4501,0,False,2026-04-22,18530.0
2024-04-22,57237-0591-01,Aripiprazole 10mg,4156,450,0,0,False,2025-08-20,6566.48
2024-04-22,57237-0601-01,Duloxetine 30mg,3793,1260,0,0,False,2025-10-08,7586.0
2024-04-22,57237-0611-01,Venlafaxine ER 75mg,21512,1920,0,0,False,2026-04-15,1936.08
2024-04-22,57237-0621-01,Memantine 10mg,3147,660,0,0,False,2025-10-15,12430.65
2024-04-22,57237-0631-01,Donepezil 10mg,6196,960,0,0,False,2025-04-15,27138.48
2024-04-22,57237-0641-01,Rosuvastatin 20mg,20118,3120,0,0,False,2025-03-18,46673.76
2024-04-22,57237-0651-01,Ezetimibe 10mg,17030,1740,0,0,False,2025-10-01,66927.9
2024-04-22,57237-0661-01,Clopidogrel 75mg,4589,2550,0,0,False,2026-04-08,17438.2
2024-04-22,57237-0671-01,Warfarin 5mg,25954,1650,0,0,False,2025-01-28,71892.58
2024-04-22,57237-0681-01,Rivaroxaban 20mg,20490,2400,0,0,False,2025-03-18,35447.7
2024-04-22,57237-0691-01,Apixaban 5mg,15617,1320,10691,0,False,2026-04-22,38417.82
2024-04-22,57237-0701-01,Spironolactone 25mg,5271,1380,0,0,False,2026-04-15,21821.94
2024-04-22,57237-0711-01,Clindamycin 300mg,3447,392,0,0,False,2025-03-11,5204.97
2024-04-22,57237-0721-01,Nitrofurantoin 100mg,670,175,0,0,False,2025-10-01,381.9
2024-04-22,57237-0731-01,Ciprofloxacin 500mg,2000,264,1249,0,False,2025-10-22,7920.0
2024-04-22,57237-0741-01,Metronidazole 500mg,2832,266,0,0,False,2025-04-15,3228.48
2024-04-22,57237-0751-01,Valacyclovir 500mg,1214,490,0,0,False,2025-04-08,4807.44
2024-04-22,57237-0761-01,Acyclovir 400mg,5027,499,0,0,False,2025-10-01,2312.42
2024-04-22,57237-0771-01,Fluconazole 150mg,88,12,0,0,False,2026-04-15,324.72
2024-04-22,57237-0781-01,Nystatin Oral Susp,91,11,0,0,False,2025-03-18,314.86
2024-04-22,57237-0791-01,Latanoprost 0.005%,273,23,0,0,False,2026-04-01,819.0
2024-04-22,57237-0801-01,Timolol 0.5% Eye,127,21,92,0,False,2026-04-22,102.87
2024-04-22,57237-0811-01,Metoclopramide 10mg,3256,600,0,0,False,2025-10-08,12828.64
2024-04-22,57237-0821-01,Dicyclomine 20mg,5414,1200,0,0,False,2026-02-25,23496.76
2024-04-22,57237-0831-01,Famotidine 40mg,3890,2460,0,0,False,2026-04-01,13303.8
2024-04-22,57237-0841-01,Lactulose Solution,57,15,0,0,False,2025-10-01,55.29
2024-04-22,57237-0851-01,Polyethylene Glycol 3350,317,28,0,0,False,2026-03-25,583.28
2024-04-22,57237-0861-01,Testosterone Cypionate,97,16,68,0,False,2025-10-22,286.15
2024-04-22,57237-0871-01,Progesterone 200mg,2175,450,0,0,False,2025-09-10,8830.5
2024-04-22,57237-0881-01,Estradiol 1mg,7215,1290,4979,0,False,2025-04-22,4401.15
2024-04-22,57237-0891-01,Norethindrone/EE,5363,756,0,0,False,2025-04-15,1930.68
2024-04-29,57237-0001-01,Metformin 500mg,48581,8820,0,0,False,2025-04-22,141370.71
2024-04-29,57237-0002-01,Metformin 1000mg,30420,5220,0,0,False,2025-03-25,102211.2
2024-04-29,57237-0011-01,Lisinopril 10mg,110944,7920,0,0,False,2026-04-01,118710.08
2024-04-29,57237-0012-01,Lisinopril 20mg,14848,5520,12481,0,False,2026-04-29,7869.44
2024-04-29,57237-0021-01,Atorvastatin 20mg,24703,6510,18545,0,False,2025-04-29,99306.06
2024-04-29,57237-0022-01,Atorvastatin 40mg,15777,4830,9595,0,False,2025-04-29,42440.13
2024-04-29,57237-0031-01,Amlodipine 5mg,54041,6600,0,0,False,2025-04-01,11348.61
2024-04-29,57237-0032-01,Amlodipine 10mg,49537,3390,0,0,False,2026-03-25,54986.07
2024-04-29,57237-0041-01,Omeprazole 20mg,39208,6930,0,0,False,2025-03-25,7841.6
2024-04-29,57237-0042-01,Omeprazole 40mg,12244,4110,0,0,False,2026-04-22,39670.56
2024-04-29,57237-0051-01,Losartan 50mg,9212,5130,0,0,False,2025-04-15,22937.88
2024-04-29,57237-0052-01,Losartan 100mg,5752,2850,0,0,False,2025-10-22,11906.64
2024-04-29,57237-0061-01,Gabapentin 300mg,26126,7110,0,0,False,2025-04-01,95621.16
2024-04-29,57237-0062-01,Gabapentin 600mg,40836,3960,30157,0,False,2025-04-29,140067.48
2024-04-29,57237-0071-01,Levothyroxine 50mcg,21497,6420,14424,0,False,2025-10-29,68145.49
2024-04-29,57237-0072-01,Levothyroxine 100mcg,30658,3840,25038,0,False,2025-04-29,40161.98
2024-04-29,57237-0081-01,Metoprolol 25mg,16081,5970,12543,0,False,2025-10-29,69309.11
2024-04-29,57237-0082-01,Metoprolol 50mg,11106,4110,7874,0,False,2025-10-29,5886.18
2024-04-29,57237-0091-01,Sertraline 50mg,55732,4770,0,0,False,2025-10-08,28423.32
2024-04-29,57237-0092-01,Sertraline 100mg,32241,3510,0,0,False,2025-04-01,88662.75
2024-04-29,57237-0101-01,Escitalopram 10mg,63134,3990,0,0,False,2026-03-25,208973.54
2024-04-29,57237-0111-01,Bupropion SR 150mg,10060,3720,6790,0,False,2025-10-29,6337.8
2024-04-29,57237-0121-01,Hydrochlorothiazide 25mg,13256,4260,9074,0,False,2025-10-29,5700.08
2024-04-29,57237-0131-01,Furosemide 40mg,28335,4590,0,0,False,2026-03-25,106256.25
2024-04-29,57237-0141-01,Carvedilol 6.25mg,36814,3870,0,0,False,2025-10-22,146887.86
2024-04-29,57237-0151-01,Pantoprazole 40mg,6460,3150,0,0,False,2026-04-08,16989.8
2024-04-29,57237-0161-01,Montelukast 10mg,15101,6120,0,0,False,2026-04-15,5889.39
2024-04-29,57237-0171-01,Glipizide 5mg,20173,2850,0,0,False,2025-09-24,21988.57
2024-04-29,57237-0181-01,Tamsulosin 0.4mg,24657,2310,0,0,False,2025-04-01,109230.51
2024-04-29,57237-0191-01,Alendronate 70mg,1517,212,0,0,False,2025-09-10,5931.47
2024-04-29,57237-0201-01,Amoxicillin 500mg,1833,566,0,0,False,2026-04-01,2401.23
2024-04-29,57237-0202-01,Amoxicillin 875mg,2372,374,1612,0,False,2025-04-29,8942.44
2024-04-29,57237-0211-01,Azithromycin 250mg,975,120,0,0,False,2025-04-22,1677.0
2024-04-29,57237-0221-01,Albuterol Inhaler,567,50,0,0,False,2026-04-01,1723.68
2024-04-29,57237-0231-01,Oseltamivir 75mg,1266,140,926,0,False,2026-04-29,5342.52
